50.750 0.184 -6136.608 -164.723 5.716 1.899 0.854 0.146
50.875 0.090 -3579.842 -388.464 7.917 2.074 0.962 0.038
51.000 0.039 -1780.660 -499.755 10.817 2.192 1.000 0.000
51.125 0.015 -752.955 -546.815 14.578 2.231 0.962 0.038
51.250 0.005 -260.849 -563.118 19.383 2.172 0.854 0.146
51.375 0.001 -63.501 -567.086 25.429 1.998 0.691 0.309
51.500 0.000 4.091 -566.831 32.928 1.706 0.500 0.500
51.625 0.000 21.183 -565.507 42.095 1.307 0.309 0.691
51.750 0.000 24.257 -563.991 53.136 0.839 0.146 0.854
51.875 0.000 22.038 -562.613 66.232 0.379 0.038 0.962
52.000 0.000 20.457 -561.335 81.525 0.055 0.000 1.000
52.125 0.000 17.660 -560.231 99.092 0.055 0.038 0.962
52.250 0.000 16.322 -559.211 118.933 0.637 0.146 0.854
52.375 0.000 13.932 -558.340 140.951 2.137 0.309 0.691
52.500 0.000 12.910 -557.533 164.940 4.971 0.500 0.500
52.625 0.000 10.832 -556.856 190.570 9.633 0.691 0.309
52.750 0.000 10.026 -556.230 217.379 16.690 0.854 0.146
52.875 0.000 8.173 -555.719 244.774 26.768 0.962 0.038
53.000 0.000 7.517 -555.249 272.037 40.528 1.000 0.000
53.125 0.000 5.828 -554.885 298.348 58.635 0.962 0.038
53.250 0.000 5.273 -554.555 322.810 81.721 0.854 0.146
53.375 0.000 3.705 -554.324 344.494 110.331 0.691 0.309
53.500 0.000 3.216 -554.123 362.483 144.882 0.500 0.500
53.625 0.000 1.734 -554.014 375.929 185.607 0.309 0.691
53.750 0.000 1.284 -553.934 384.101 232.510 0.146 0.854
53.875 0.000 -0.139 -553.943 386.437 285.330 0.038 0.962
54.000 0.000 -0.576 -553.979 382.586 343.515 0.000 1.000
54.125 0.000 -1.965 -554.102 372.447 406.206 0.038 0.962
54.250 0.000 -2.410 -554.252 356.189 472.244 0.146 0.854
54.375 0.000 -3.789 -554.489 334.259 540.194 0.309 0.691
54.500 0.000 -4.264 -554.756 307.373 608.388 0.500 0.500
54.625 0.000 -5.659 -555.109 276.484 674.986 0.691 0.309
54.750 0.000 -6.187 -555.496 242.737 738.060 0.854 0.146
54.875 0.000 -7.624 -555.972 207.400 795.683 0.962 0.038
55.000 0.000 -8.235 -556.487 171.799 846.025 1.000 0.000
55.125 0.000 -9.747 -557.096 137.239 887.451 0.962 0.038
55.250 0.000 -10.475 -557.751 104.932 918.600 0.854 0.146
55.375 0.000 -12.105 -558.508 75.933 938.463 0.691 0.309
55.500 0.000 -12.998 -559.320 51.083 946.434 0.500 0.500
55.625 0.000 -14.802 -560.245 30.974 942.339 0.309 0.691
55.750 0.000 -15.923 -561.240 15.925 926.445 0.146 0.854
55.875 0.000 -17.964 -562.363 5.974 899.440 0.038 0.962
56.000 0.000 -19.327 -563.571 0.896 862.395 0.000 1.000
56.125 0.000 -21.399 -564.908 0.234 816.702 0.038 0.962
56.250 0.000 -22.015 -566.284 3.348 763.993 0.146 0.854
56.375 0.000 -20.720 -567.579 9.474 706.053 0.309 0.691
56.500 0.000 -10.595 -568.241 17.784 644.731 0.500 0.500
56.625 0.001 20.112 -566.984 27.452 581.853 0.691 0.309
56.750 0.002 101.585 -560.635 37.703 519.140 0.854 0.146
56.875 0.006 287.206 -542.685 47.865 458.144 0.962 0.038
57.000 0.014 668.910 -500.878 57.406 400.201 1.000 0.000
57.125 0.031 1369.698 -415.272 65.959 346.387 0.962 0.038
57.250 0.063 2520.984 -257.710 73.340 297.504 0.854 0.146
57.375 0.117 4190.062 4.168 79.554 254.071 0.691 0.309
57.500 0.202 6287.800 397.156 84.795 216.330 0.500 0.500
57.625 0.322 8475.878 926.898 89.427 184.274 0.309 0.691
57.750 0.474 10165.744 1562.257 93.962 157.667 0.146 0.854
57.875 0.643 10647.746 2227.741 99.031 136.092 0.038 0.962
58.000 0.806 9365.083 2813.059 105.347 118.982 0.000 1.000
58.125 0.933 6205.098 3200.878 113.672 105.667 0.038 0.962
58.250 0.996 1662.113 3304.760 124.784 95.413 0.146 0.854
58.375 0.982 -3273.316 3100.177 139.433 87.460 0.309 0.691
58.500 0.893 -7459.941 2633.931 158.314 81.058 0.500 0.500
58.625 0.750 -10037.827 2006.567 182.021 75.508 0.691 0.309
58.750 0.582 -10708.303 1337.298 211.007 70.195 0.854 0.146
58.875 0.417 -9754.628 727.634 245.545 64.619 0.962 0.038
59.000 0.275 -7817.020 239.070 285.693 58.427 1.000 0.000
59.125 0.168 -5592.687 -110.473 331.261 51.430 0.962 0.038
59.250 0.095 -3597.880 -335.340 381.792 43.620 0.854 0.146
59.375 0.049 -2086.534 -465.749 436.556 35.171 0.691 0.309
59.500 0.024 -1085.854 -533.615 494.555 26.434 0.500 0.500
59.625 0.010 -498.663 -564.781 554.536 17.921 0.309 0.691
59.750 0.004 -189.645 -576.634 615.026 10.281 0.146 0.854
59.875 0.002 -44.364 -579.407 674.373 4.261 0.038 0.962
60.000 0.001 17.211 -578.331 730.811 0.663 0.000 1.000
60.125 0.000 39.432 -575.866 782.528 0.285 0.038 0.962
60.250 0.000 46.295 -572.973 827.758 3.862 0.146 0.854
60.375 0.000 46.804 -570.048 864.867 12.007 0.309 0.691
60.500 0.000 46.087 -567.167 892.444 25.147 0.500 0.500
60.625 0.000 44.430 -564.390 909.376 43.479 0.691 0.309
60.750 0.000 43.370 -561.680 914.918 66.940 0.854 0.146
60.875 0.000 41.906 -559.061 908.727 95.184 0.962 0.038
61.000 0.000 41.144 -556.489 890.893 127.590 1.000 0.000
61.125 0.000 39.982 -553.990 861.926 163.280 0.962 0.038
61.250 0.000 39.485 -551.523 822.746 201.157 0.854 0.146
61.375 0.000 38.566 -549.112 774.625 239.958 0.691 0.309
61.500 0.000 38.280 -546.720 719.133 278.322 0.500 0.500
61.625 0.000 37.556 -544.372 658.046 314.860 0.309 0.691
61.750 0.000 37.443 -542.032 593.259 348.237 0.146 0.854
61.875 0.000 36.885 -539.727 526.684 377.248 0.038 0.962
62.000 0.000 36.920 -537.419 460.156 400.882 0.000 1.000
62.125 0.000 36.508 -535.138 395.352 418.373 0.038 0.962
62.250 0.000 36.674 -532.846 333.723 429.234 0.146 0.854
62.375 0.000 36.393 -530.571 276.455 433.271 0.309 0.691
62.500 0.000 36.682 -528.278 224.438 430.576 0.500 0.500
62.625 0.000 36.526 -525.995 178.261 421.507 0.691 0.309
62.750 0.000 36.932 -523.687 138.219 406.653 0.854 0.146
62.875 0.000 36.898 -521.381 104.333 386.789 0.962 0.038
63.000 0.000 37.420 -519.042 76.387 362.827 1.000 0.000
63.125 0.000 37.509 -516.698 53.971 335.757 0.962 0.038
63.250 0.000 38.151 -514.314 36.533 306.588 0.854 0.146
63.375 0.000 38.367 -511.916 23.434 276.299 0.691 0.309
63.500 0.000 39.136 -509.470 13.999 245.795 0.500 0.500
63.625 0.000 39.490 -507.002 7.559 215.869 0.309 0.691
63.750 0.000 40.397 -504.477 3.480 187.184 0.146 0.854
63.875 0.000 40.902 -501.920 1.188 160.263 0.038 0.962
